ID_Classe,Type_Etablissement,Niveau,Nb_Etudiants,ID_Matiere,Nom_Matiere,ID_Enseignant,Nom_Enseignant,ID_Salle,Capacite_Salle,Type_Salle,Creneau,Jour,Heure_Debut,Heure_Fin,Score,Version
C0011,Universite,Master_1,152,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0163,Prof_163,R009,200,Amphitheatre,Lundi_08:00-10:00,Lundi,08:00,10:00,46.18,13
C0011,Universite,Master_1,152,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0069,Prof_69,R016,200,Amphitheatre,Jeudi_16:00-18:00,Jeudi,16:00,18:00,46.18,13
C0011,Universite,Master_1,152,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0069,Prof_69,R071,200,Laboratoire,Jeudi_10:00-12:00,Jeudi,10:00,12:00,46.18,13
C0011,Universite,Master_1,152,SUB_UNIVERSITE_DROIT_CIVIL,DROIT_CIVIL,T0069,Prof_69,R010,200,Amphitheatre,Mercredi_10:00-12:00,Mercredi,10:00,12:00,46.18,13
C0011,Universite,Master_1,152,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0066,Prof_66,R009,200,Amphitheatre,Mardi_10:00-12:00,Mardi,10:00,12:00,46.18,13
C0011,Universite,Master_1,152,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0132,Prof_132,R010,200,Amphitheatre,Mardi_08:00-10:00,Mardi,08:00,10:00,46.18,13
C0011,Universite,Master_1,152,SUB_UNIVERSITE_BASE_DE_DONNEES,BASE_DE_DONNEES,T0184,Prof_184,R010,200,Amphitheatre,Lundi_16:00-18:00,Lundi,16:00,18:00,46.18,13
C0011,Universite,Master_1,152,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0069,Prof_69,R071,200,Laboratoire,Jeudi_14:00-16:00,Jeudi,14:00,16:00,46.18,13
C0011,Universite,Master_1,152,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0168,Prof_168,R010,200,Amphitheatre,Vendredi_14:00-16:00,Vendredi,14:00,16:00,46.18,13
C0011,Universite,Master_1,152,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0124,Prof_124,R022,200,Laboratoire,Jeudi_08:00-10:00,Jeudi,08:00,10:00,46.18,13
C0011,Universite,Master_1,152,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0123,Prof_123,R022,200,Laboratoire,Mercredi_16:00-18:00,Mercredi,16:00,18:00,46.18,13
C0014,Centre_Soutien,College,5,SUB_CENTRE_SOUTIEN_MATH,MATH,T0180,Prof_180,R033,15,Generale,Vendredi_16:00-18:00,Vendredi,16:00,18:00,46.18,13
C0014,Centre_Soutien,College,5,SUB_CENTRE_SOUTIEN_MATH,MATH,T0141,Prof_141,R051,20,Generale,Jeudi_10:00-12:00,Jeudi,10:00,12:00,46.18,13
C0014,Centre_Soutien,College,5,SUB_CENTRE_SOUTIEN_PHYSIQUE,PHYSIQUE,T0198,Prof_198,R006,10,Generale,Mardi_14:00-16:00,Mardi,14:00,16:00,46.18,13
C0014,Centre_Soutien,College,5,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0145,Prof_145,R064,15,Generale,Jeudi_14:00-16:00,Jeudi,14:00,16:00,46.18,13
C0014,Centre_Soutien,College,5,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0158,Prof_158,R037,15,Generale,Mercredi_16:00-18:00,Mercredi,16:00,18:00,46.18,13
C0014,Centre_Soutien,College,5,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0158,Prof_158,R012,10,Generale,Jeudi_08:00-10:00,Jeudi,08:00,10:00,46.18,13
C0014,Centre_Soutien,College,5,SUB_CENTRE_SOUTIEN_FRANCAIS,FRANCAIS,T0091,Prof_91,R012,10,Generale,Vendredi_10:00-12:00,Vendredi,10:00,12:00,46.18,13
C0014,Centre_Soutien,College,5,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0133,Prof_133,R006,10,Generale,Jeudi_16:00-18:00,Jeudi,16:00,18:00,46.18,13
C0014,Centre_Soutien,College,5,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0031,Prof_31,R045,20,Generale,Mardi_16:00-18:00,Mardi,16:00,18:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_MATH,MATH,T0119,Prof_119,R014,40,Generale,Jeudi_10:00-12:00,Jeudi,10:00,12:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_MATH,MATH,T0119,Prof_119,R032,40,Generale,Mercredi_16:00-18:00,Mercredi,16:00,18:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_MATH,MATH,T0119,Prof_119,R035,35,Labo_Science,Mardi_14:00-16:00,Mardi,14:00,16:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0177,Prof_177,R054,40,Labo_Informatique,Lundi_14:00-16:00,Lundi,14:00,16:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0008,Prof_8,R001,40,Labo_Science,Lundi_10:00-12:00,Lundi,10:00,12:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0046,Prof_46,R005,35,Generale,Jeudi_08:00-10:00,Jeudi,08:00,10:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0046,Prof_46,R013,40,Labo_Science,Vendredi_16:00-18:00,Vendredi,16:00,18:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_ARABE,ARABE,T0009,Prof_9,R007,35,Labo_Science,Mercredi_08:00-10:00,Mercredi,08:00,10:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_ARABE,ARABE,T0062,Prof_62,R028,35,Generale,Mardi_10:00-12:00,Mardi,10:00,12:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0017,Prof_17,R054,40,Labo_Informatique,Vendredi_10:00-12:00,Vendredi,10:00,12:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0170,Prof_170,R075,35,Generale,Mercredi_14:00-16:00,Mercredi,14:00,16:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0017,Prof_17,R040,40,Labo_Science,Mercredi_10:00-12:00,Mercredi,10:00,12:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0135,Prof_135,R046,40,Labo_Science,Vendredi_14:00-16:00,Vendredi,14:00,16:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0024,Prof_24,R069,40,Labo_Informatique,Jeudi_16:00-18:00,Jeudi,16:00,18:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0005,Prof_5,R013,40,Labo_Science,Mardi_16:00-18:00,Mardi,16:00,18:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_SVT,SVT,T0094,Prof_94,R035,35,Labo_Science,Lundi_16:00-18:00,Lundi,16:00,18:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_SVT,SVT,T0167,Prof_167,R007,35,Labo_Science,Lundi_08:00-10:00,Lundi,08:00,10:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_SVT,SVT,T0094,Prof_94,R013,40,Labo_Science,Mardi_08:00-10:00,Mardi,08:00,10:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_PHILOSOPHIE,PHILOSOPHIE,T0120,Prof_120,R021,40,Generale,Vendredi_08:00-10:00,Vendredi,08:00,10:00,46.18,13
C0067,Ecole_Standard,Baccalaureat,31,SUB_ECOLE_STANDARD_PHILOSOPHIE,PHILOSOPHIE,T0195,Prof_195,R065,40,Labo_Informatique,Jeudi_14:00-16:00,Jeudi,14:00,16:00,46.18,13
C0069,Centre_Soutien,Prepa,10,SUB_CENTRE_SOUTIEN_MATH,MATH,T0174,Prof_174,R077,20,Generale,Vendredi_10:00-12:00,Vendredi,10:00,12:00,46.18,13
C0069,Centre_Soutien,Prepa,10,SUB_CENTRE_SOUTIEN_MATH,MATH,T0155,Prof_155,R064,15,Generale,Vendredi_16:00-18:00,Vendredi,16:00,18:00,46.18,13
C0069,Centre_Soutien,Prepa,10,SUB_CENTRE_SOUTIEN_PHYSIQUE,PHYSIQUE,T0142,Prof_142,R038,20,Generale,Mardi_14:00-16:00,Mardi,14:00,16:00,46.18,13
C0069,Centre_Soutien,Prepa,10,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0080,Prof_80,R030,15,Generale,Mercredi_10:00-12:00,Mercredi,10:00,12:00,46.18,13
C0069,Centre_Soutien,Prepa,10,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0073,Prof_73,R006,10,Generale,Lundi_10:00-12:00,Lundi,10:00,12:00,46.18,13
C0069,Centre_Soutien,Prepa,10,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0073,Prof_73,R012,10,Generale,Mardi_16:00-18:00,Mardi,16:00,18:00,46.18,13
C0069,Centre_Soutien,Prepa,10,SUB_CENTRE_SOUTIEN_FRANCAIS,FRANCAIS,T0091,Prof_91,R030,15,Generale,Mardi_08:00-10:00,Mardi,08:00,10:00,46.18,13
C0069,Centre_Soutien,Prepa,10,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0155,Prof_155,R068,10,Generale,Jeudi_08:00-10:00,Jeudi,08:00,10:00,46.18,13
C0069,Centre_Soutien,Prepa,10,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0139,Prof_139,R077,20,Generale,Lundi_16:00-18:00,Lundi,16:00,18:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0153,Prof_153,R071,200,Laboratoire,Jeudi_08:00-10:00,Jeudi,08:00,10:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0153,Prof_153,R009,200,Amphitheatre,Mercredi_10:00-12:00,Mercredi,10:00,12:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0121,Prof_121,R010,200,Amphitheatre,Vendredi_08:00-10:00,Vendredi,08:00,10:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_ANALYSE,ANALYSE,T0045,Prof_45,R010,200,Amphitheatre,Lundi_10:00-12:00,Lundi,10:00,12:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0056,Prof_56,R010,200,Amphitheatre,Mercredi_16:00-18:00,Mercredi,16:00,18:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0044,Prof_44,R010,200,Amphitheatre,Mardi_10:00-12:00,Mardi,10:00,12:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0066,Prof_66,R016,200,Amphitheatre,Mardi_14:00-16:00,Mardi,14:00,16:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0144,Prof_144,R010,200,Amphitheatre,Vendredi_16:00-18:00,Vendredi,16:00,18:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_BASE_DE_DONNEES,BASE_DE_DONNEES,T0184,Prof_184,R010,200,Amphitheatre,Mardi_16:00-18:00,Mardi,16:00,18:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0168,Prof_168,R010,200,Amphitheatre,Mercredi_14:00-16:00,Mercredi,14:00,16:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0168,Prof_168,R010,200,Amphitheatre,Jeudi_10:00-12:00,Jeudi,10:00,12:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0153,Prof_153,R022,200,Laboratoire,Lundi_08:00-10:00,Lundi,08:00,10:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0088,Prof_88,R071,200,Laboratoire,Lundi_16:00-18:00,Lundi,16:00,18:00,46.18,13
C0005,Universite,Master_1,177,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0124,Prof_124,R071,200,Laboratoire,Lundi_14:00-16:00,Lundi,14:00,16:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_MATH,MATH,T0119,Prof_119,R058,40,Generale,Lundi_08:00-10:00,Lundi,08:00,10:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_MATH,MATH,T0119,Prof_119,R065,40,Labo_Informatique,Vendredi_10:00-12:00,Vendredi,10:00,12:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_MATH,MATH,T0119,Prof_119,R001,40,Labo_Science,Lundi_16:00-18:00,Lundi,16:00,18:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0191,Prof_191,R013,40,Labo_Science,Jeudi_14:00-16:00,Jeudi,14:00,16:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0008,Prof_8,R001,40,Labo_Science,Mercredi_16:00-18:00,Mercredi,16:00,18:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0046,Prof_46,R027,40,Labo_Science,Jeudi_16:00-18:00,Jeudi,16:00,18:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0046,Prof_46,R058,40,Generale,Mardi_16:00-18:00,Mardi,16:00,18:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_ARABE,ARABE,T0009,Prof_9,R065,40,Labo_Informatique,Lundi_14:00-16:00,Lundi,14:00,16:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_ARABE,ARABE,T0162,Prof_162,R027,40,Labo_Science,Jeudi_08:00-10:00,Jeudi,08:00,10:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0111,Prof_111,R040,40,Labo_Science,Mercredi_08:00-10:00,Mercredi,08:00,10:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0111,Prof_111,R014,40,Generale,Vendredi_16:00-18:00,Vendredi,16:00,18:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0170,Prof_170,R032,40,Generale,Vendredi_08:00-10:00,Vendredi,08:00,10:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0004,Prof_4,R032,40,Generale,Mercredi_14:00-16:00,Mercredi,14:00,16:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0087,Prof_87,R027,40,Labo_Science,Mercredi_10:00-12:00,Mercredi,10:00,12:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0135,Prof_135,R032,40,Generale,Mardi_14:00-16:00,Mardi,14:00,16:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_SVT,SVT,T0022,Prof_22,R069,40,Labo_Informatique,Jeudi_10:00-12:00,Jeudi,10:00,12:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_SVT,SVT,T0094,Prof_94,R054,40,Labo_Informatique,Lundi_10:00-12:00,Lundi,10:00,12:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_SVT,SVT,T0167,Prof_167,R040,40,Labo_Science,Vendredi_14:00-16:00,Vendredi,14:00,16:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_PHILOSOPHIE,PHILOSOPHIE,T0106,Prof_106,R027,40,Labo_Science,Mardi_10:00-12:00,Mardi,10:00,12:00,46.18,13
C0079,Ecole_Standard,Baccalaureat,37,SUB_ECOLE_STANDARD_PHILOSOPHIE,PHILOSOPHIE,T0106,Prof_106,R054,40,Labo_Informatique,Mardi_08:00-10:00,Mardi,08:00,10:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_MATH,MATH,T0075,Prof_75,R065,40,Labo_Informatique,Vendredi_16:00-18:00,Vendredi,16:00,18:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_MATH,MATH,T0075,Prof_75,R058,40,Generale,Mardi_14:00-16:00,Mardi,14:00,16:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_MATH,MATH,T0169,Prof_169,R001,40,Labo_Science,Vendredi_10:00-12:00,Vendredi,10:00,12:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0014,Prof_14,R001,40,Labo_Science,Mercredi_08:00-10:00,Mercredi,08:00,10:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_PHYSIQUE,PHYSIQUE,T0137,Prof_137,R065,40,Labo_Informatique,Mercredi_14:00-16:00,Mercredi,14:00,16:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0100,Prof_100,R040,40,Labo_Science,Mardi_08:00-10:00,Mardi,08:00,10:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_CHIMIE,CHIMIE,T0100,Prof_100,R032,40,Generale,Jeudi_14:00-16:00,Jeudi,14:00,16:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_ARABE,ARABE,T0171,Prof_171,R021,40,Generale,Jeudi_10:00-12:00,Jeudi,10:00,12:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_ARABE,ARABE,T0049,Prof_49,R027,40,Labo_Science,Lundi_16:00-18:00,Lundi,16:00,18:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0051,Prof_51,R021,40,Generale,Lundi_10:00-12:00,Lundi,10:00,12:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0051,Prof_51,R069,40,Labo_Informatique,Vendredi_08:00-10:00,Vendredi,08:00,10:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_FRANCAIS,FRANCAIS,T0051,Prof_51,R065,40,Labo_Informatique,Mercredi_16:00-18:00,Mercredi,16:00,18:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0200,Prof_200,R021,40,Generale,Mercredi_10:00-12:00,Mercredi,10:00,12:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0135,Prof_135,R065,40,Labo_Informatique,Jeudi_08:00-10:00,Jeudi,08:00,10:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_ANGLAIS,ANGLAIS,T0004,Prof_4,R040,40,Labo_Science,Mardi_16:00-18:00,Mardi,16:00,18:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_SVT,SVT,T0094,Prof_94,R054,40,Labo_Informatique,Lundi_08:00-10:00,Lundi,08:00,10:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_SVT,SVT,T0049,Prof_49,R054,40,Labo_Informatique,Mardi_10:00-12:00,Mardi,10:00,12:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_SVT,SVT,T0049,Prof_49,R013,40,Labo_Science,Vendredi_14:00-16:00,Vendredi,14:00,16:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_PHILOSOPHIE,PHILOSOPHIE,T0190,Prof_190,R046,40,Labo_Science,Jeudi_16:00-18:00,Jeudi,16:00,18:00,46.18,13
C0062,Ecole_Standard,College,39,SUB_ECOLE_STANDARD_PHILOSOPHIE,PHILOSOPHIE,T0190,Prof_190,R050,40,Labo_Science,Lundi_14:00-16:00,Lundi,14:00,16:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0115,Prof_115,R024,150,Amphitheatre,Lundi_16:00-18:00,Lundi,16:00,18:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0115,Prof_115,R044,150,Laboratoire,Mardi_14:00-16:00,Mardi,14:00,16:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0140,Prof_140,R018,150,Laboratoire,Jeudi_16:00-18:00,Jeudi,16:00,18:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_ANALYSE,ANALYSE,T0189,Prof_189,R059,150,Laboratoire,Mercredi_08:00-10:00,Mercredi,08:00,10:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0163,Prof_163,R059,150,Laboratoire,Vendredi_16:00-18:00,Vendredi,16:00,18:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0044,Prof_44,R018,150,Laboratoire,Vendredi_10:00-12:00,Vendredi,10:00,12:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0160,Prof_160,R018,150,Laboratoire,Mardi_08:00-10:00,Mardi,08:00,10:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0132,Prof_132,R066,150,Amphitheatre,Vendredi_08:00-10:00,Vendredi,08:00,10:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_BASE_DE_DONNEES,BASE_DE_DONNEES,T0185,Prof_185,R025,150,Laboratoire,Jeudi_14:00-16:00,Jeudi,14:00,16:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0122,Prof_122,R066,150,Amphitheatre,Mercredi_16:00-18:00,Mercredi,16:00,18:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_RESEAUX,RESEAUX,T0122,Prof_122,R063,150,Amphitheatre,Mercredi_10:00-12:00,Mercredi,10:00,12:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0160,Prof_160,R031,150,Laboratoire,Jeudi_08:00-10:00,Jeudi,08:00,10:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0124,Prof_124,R031,150,Laboratoire,Lundi_08:00-10:00,Lundi,08:00,10:00,46.18,13
C0049,Universite,Master_1,90,SUB_UNIVERSITE_BIOLOGIE,BIOLOGIE,T0082,Prof_82,R042,150,Laboratoire,Vendredi_14:00-16:00,Vendredi,14:00,16:00,46.18,13
C0002,Centre_Soutien,College,13,SUB_CENTRE_SOUTIEN_MATH,MATH,T0141,Prof_141,R017,15,Generale,Mercredi_16:00-18:00,Mercredi,16:00,18:00,46.18,13
C0002,Centre_Soutien,College,13,SUB_CENTRE_SOUTIEN_MATH,MATH,T0141,Prof_141,R030,15,Generale,Mardi_14:00-16:00,Mardi,14:00,16:00,46.18,13
C0002,Centre_Soutien,College,13,SUB_CENTRE_SOUTIEN_PHYSIQUE,PHYSIQUE,T0023,Prof_23,R047,15,Generale,Vendredi_14:00-16:00,Vendredi,14:00,16:00,46.18,13
C0002,Centre_Soutien,College,13,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0158,Prof_158,R047,15,Generale,Jeudi_14:00-16:00,Jeudi,14:00,16:00,46.18,13
C0002,Centre_Soutien,College,13,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0145,Prof_145,R057,15,Generale,Mardi_10:00-12:00,Mardi,10:00,12:00,46.18,13
C0002,Centre_Soutien,College,13,SUB_CENTRE_SOUTIEN_CHIMIE,CHIMIE,T0145,Prof_145,R055,15,Generale,Lundi_14:00-16:00,Lundi,14:00,16:00,46.18,13
C0002,Centre_Soutien,College,13,SUB_CENTRE_SOUTIEN_FRANCAIS,FRANCAIS,T0114,Prof_114,R076,20,Generale,Jeudi_16:00-18:00,Jeudi,16:00,18:00,46.18,13
C0002,Centre_Soutien,College,13,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0133,Prof_133,R076,20,Generale,Mardi_08:00-10:00,Mardi,08:00,10:00,46.18,13
C0002,Centre_Soutien,College,13,SUB_CENTRE_SOUTIEN_ANGLAIS,ANGLAIS,T0145,Prof_145,R060,20,Generale,Mercredi_14:00-16:00,Mercredi,14:00,16:00,46.18,13
C0072,Universite,Master_1,148,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0140,Prof_140,R042,150,Laboratoire,Mardi_14:00-16:00,Mardi,14:00,16:00,46.18,13
C0072,Universite,Master_1,148,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0115,Prof_115,R063,150,Amphitheatre,Vendredi_08:00-10:00,Vendredi,08:00,10:00,46.18,13
C0072,Universite,Master_1,148,SUB_UNIVERSITE_ALGEBRE,ALGEBRE,T0115,Prof_115,R034,150,Laboratoire,Mardi_10:00-12:00,Mardi,10:00,12:00,46.18,13
C0072,Universite,Master_1,148,SUB_UNIVERSITE_ANALYSE,ANALYSE,T0159,Prof_159,R070,150,Amphitheatre,Jeudi_16:00-18:00,Jeudi,16:00,18:00,46.18,13
C0072,Universite,Master_1,148,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0058,Prof_58,R009,200,Amphitheatre,Mardi_08:00-10:00,Mardi,08:00,10:00,46.18,13
C0072,Universite,Master_1,148,SUB_UNIVERSITE_MECANIQUE_QUANTIQUE,MECANIQUE_QUANTIQUE,T0058,Prof_58,R048,150,Laboratoire,Mercredi_08:00-10:00,Mercredi,08:00,10:00,46.18,13
C0072,Universite,Master_1,148,SUB_UNIVERSITE_ECONOMIE,ECONOMIE,T0144,Prof_144,R063,150,Amphitheatre,Vendredi_14:00-16:00,Vendredi,14:00,16:00,46.18,13
